GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
13999,Georgia (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,24374,25329,26711,26156,25711
13999,Georgia (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",21492,21897,22718,23186,23414
13999,Georgia (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,4358,4230,4194,4038,3958
13999,Georgia (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,53051,55141,55928,57382,53993
13999,Georgia (Nonmetropolitan Portion) *,1500,      Educational services,9959,10689,11094,11846,11740
13999,Georgia (Nonmetropolitan Portion) *,1600,      Health care and social assistance,69210,69237,69788,71037,68617
13999,Georgia (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",(D),8068,8448,(D),(D)
13999,Georgia (Nonmetropolitan Portion) *,1800,      Accommodation and food services,55348,56822,58552,60017,54652
13999,Georgia (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),53025,52546,"53,829 E","55,249 E","51,033 E"
13999,Georgia (Nonmetropolitan Portion) *,2000,    Government and government enterprises,135837,135261,133896,133875,130398
13999,Georgia (Nonmetropolitan Portion) *,2001,      Federal civilian,8370,8524,8678,8805,9144
13999,Georgia (Nonmetropolitan Portion) *,2002,      Military,9712,9214,7849,7509,7543
13999,Georgia (Nonmetropolitan Portion) *,2010,      State and local,117755,117523,117369,117561,113711
13999,Georgia (Nonmetropolitan Portion) *,2011,        State government,(D),(D),33837,"30,315 E",31699
13999,Georgia (Nonmetropolitan Portion) *,2012,        Local government,"79,116 E","79,810 E",83532,"80,177 E",82012
15998,Hawaii (Metropolitan Portion),,Employment by place of work,,,,,
15998,Hawaii (Metropolitan Portion),10,Total employment (number of jobs),764624,767232,768388,757173,665706
15998,Hawaii (Metropolitan Portion),,By type,,,,,
15998,Hawaii (Metropolitan Portion),20,  Wage and salary employment,618250,620530,618914,613989,531092
15998,Hawaii (Metropolitan Portion),40,  Proprietors employment,146374,146702,149474,143184,134614
15998,Hawaii (Metropolitan Portion),50,    Farm proprietors employment,1826,1835,1829,1829,1829
15998,Hawaii (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,144548,144867,147645,141355,132785
15998,Hawaii (Metropolitan Portion),,By industry,,,,,
15998,Hawaii (Metropolitan Portion),70,  Farm employment,5257,4898,5098,4221,4029
15998,Hawaii (Metropolitan Portion),80,  Nonfarm employment,759367,762334,763290,752952,661677
15998,Hawaii (Metropolitan Portion),90,    Private nonfarm employment,593945,598897,605072,598609,511379
15998,Hawaii (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D)
15998,Hawaii (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D)
15998,Hawaii (Metropolitan Portion),300,      Utilities,3716,3351,3380,3335,3286
15998,Hawaii (Metropolitan Portion),400,      Construction,40758,39358,39220,40124,38877
15998,Hawaii (Metropolitan Portion),500,      Manufacturing,15838,15667,15374,14804,12941
15998,Hawaii (Metropolitan Portion),600,      Wholesale trade,18596,18584,18512,18724,17027
15998,Hawaii (Metropolitan Portion),700,      Retail trade,72590,73074,72429,71268,61587
15998,Hawaii (Metropolitan Portion),800,      Transportation and warehousing,31485,33857,35347,39340,30126
15998,Hawaii (Metropolitan Portion),900,      Information,9515,9762,9848,9288,7878
15998,Hawaii (Metropolitan Portion),1000,      Finance and insurance,26707,26168,27235,25724,26167
15998,Hawaii (Metropolitan Portion),1100,      Real estate and rental and leasing,34587,35500,36105,33964,31835
15998,Hawaii (Metropolitan Portion),1200,"      Professional, scientific, and technical services",40093,39799,40615,39823,38331
15998,Hawaii (Metropolitan Portion),1300,      Management of companies and enterprises,8839,8896,9119,9248,"8,130 E"
15998,Hawaii (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,54245,52140,52152,43771,38141
15998,Hawaii (Metropolitan Portion),1500,      Educational services,17692,17997,18126,18091,15615
15998,Hawaii (Metropolitan Portion),1600,      Health care and social assistance,68692,69967,71059,72308,70275
15998,Hawaii (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",17860,18420,18875,19281,12902
15998,Hawaii (Metropolitan Portion),1800,      Accommodation and food services,89357,93458,93860,95475,60267
15998,Hawaii (Metropolitan Portion),1900,      Other services (except government and government enterprises),41080,40879,41897,42139,35826
15998,Hawaii (Metropolitan Portion),2000,    Government and government enterprises,165422,163437,158218,154343,150298
15998,Hawaii (Metropolitan Portion),2001,      Federal civilian,31333,31550,31932,32444,33177
15998,Hawaii (Metropolitan Portion),2002,      Military,56216,54543,49816,48402,48773
15998,Hawaii (Metropolitan Portion),2010,      State and local,77873,77344,76470,73497,68348
15998,Hawaii (Metropolitan Portion),2011,        State government,62667,62134,61306,58200,"48,252 E"
15998,Hawaii (Metropolitan Portion),2012,        Local government,15206,15210,15164,15297,(D)
15999,Hawaii (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
15999,Hawaii (Nonmetropolitan Portion) *,10,Total employment (number of jobs),150269,153465,155705,156618,136756
15999,Hawaii (Nonmetropolitan Portion) *,,By type,,,,,
15999,Hawaii (Nonmetropolitan Portion) *,20,  Wage and salary employment,105665,108577,110393,112442,95018
15999,Hawaii (Nonmetropolitan Portion) *,40,  Proprietors employment,44604,44888,45312,44176,41738
15999,Hawaii (Nonmetropolitan Portion) *,50,    Farm proprietors employment,4135,4126,4110,4111,4107
15999,Hawaii (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,40469,40762,41202,40065,37631
15999,Hawaii (Nonmetropolitan Portion) *,,By industry,,,,,
15999,Hawaii (Nonmetropolitan Portion) *,70,  Farm employment,6998,7113,7417,6562,6396
15999,Hawaii (Nonmetropolitan Portion) *,80,  Nonfarm employment,143271,146352,148288,150056,130360
15999,Hawaii (Nonmetropolitan Portion) *,90,    Private nonfarm employment,123406,126388,128194,128201,109105
15999,Hawaii (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D)
15999,Hawaii (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D)
15999,Hawaii (Nonmetropolitan Portion) *,300,      Utilities,818,811,821,830,816
15999,Hawaii (Nonmetropolitan Portion) *,400,      Construction,9320,9090,9233,9431,8895
15999,Hawaii (Nonmetropolitan Portion) *,500,      Manufacturing,3048,3150,3161,3073,2795
15999,Hawaii (Nonmetropolitan Portion) *,600,      Wholesale trade,3116,3035,3108,3012,2763
15999,Hawaii (Nonmetropolitan Portion) *,700,      Retail trade,16923,17453,17612,17505,15994
15999,Hawaii (Nonmetropolitan Portion) *,800,      Transportation and warehousing,4890,5445,5525,5801,4092
15999,Hawaii (Nonmetropolitan Portion) *,900,      Information,1232,1183,1221,1159,1006
15999,Hawaii (Nonmetropolitan Portion) *,1000,      Finance and insurance,3352,3369,3437,3226,3291
15999,Hawaii (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,8373,8334,8577,8031,7479
15999,Hawaii (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",6525,6659,6706,6665,6518
15999,Hawaii (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,640,587,594,536,(D)
15999,Hawaii (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,10734,11573,11851,11838,10144
15999,Hawaii (Nonmetropolitan Portion) *,1500,      Educational services,2558,2640,2667,2710,2449
15999,Hawaii (Nonmetropolitan Portion) *,1600,      Health care and social assistance,12505,12690,12904,13255,12660
15999,Hawaii (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",5131,5129,5333,5341,3833
15999,Hawaii (Nonmetropolitan Portion) *,1800,      Accommodation and food services,22857,23769,23706,23898,15064
15999,Hawaii (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),8689,8821,9120,9313,8255
15999,Hawaii (Nonmetropolitan Portion) *,2000,    Government and government enterprises,19865,19964,20094,21855,21255
15999,Hawaii (Nonmetropolitan Portion) *,2001,      Federal civilian,1890,1866,1800,1855,1951
15999,Hawaii (Nonmetropolitan Portion) *,2002,      Military,1986,2000,1977,1953,2018
15999,Hawaii (Nonmetropolitan Portion) *,2010,      State and local,15989,16098,16317,18047,17286
15999,Hawaii (Nonmetropolitan Portion) *,2011,        State government,11885,11992,12218,13924,(D)
15999,Hawaii (Nonmetropolitan Portion) *,2012,        Local government,4104,4106,4099,4123,(D)
16998,Idaho (Metropolitan Portion),,Employment by place of work,,,,,
16998,Idaho (Metropolitan Portion),10,Total employment (number of jobs),732005,757082,786205,807110,800116
16998,Idaho (Metropolitan Portion),,By type,,,,,
16998,Idaho (Metropolitan Portion),20,  Wage and salary employment,557352,575550,597101,618509,615207
16998,Idaho (Metropolitan Portion),40,  Proprietors employment,174653,181532,189104,188601,184909
16998,Idaho (Metropolitan Portion),50,    Farm proprietors employment,11072,11072,10986,10901,10891
16998,Idaho (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,163581,170460,178118,177700,174018
16998,Idaho (Metropolitan Portion),,By industry,,,,,
16998,Idaho (Metropolitan Portion),70,  Farm employment,19301,20944,19901,20273,19630
16998,Idaho (Metropolitan Portion),80,  Nonfarm employment,712704,736138,766304,786837,780486
16998,Idaho (Metropolitan Portion),90,    Private nonfarm employment,622858,644663,673607,692713,687783
16998,Idaho (Metropolitan Portion),100,"      Forestry, fishing, and related activities",5948,6056,6235,6100,6234
16998,Idaho (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",2313,2228,1779,1605,1574
16998,Idaho (Metropolitan Portion),300,      Utilities,"2,262 E",2265,"2,203 E",2285,"2,125 E"
16998,Idaho (Metropolitan Portion),400,      Construction,47486,"50,662 E",55074,"58,786 E","60,943 E"
16998,Idaho (Metropolitan Portion),500,      Manufacturing,"52,940 E","55,082 E",57037,"56,955 E","56,286 E"
16998,Idaho (Metropolitan Portion),600,      Wholesale trade,25420,25615,"25,846 E","26,917 E","26,652 E"
16998,Idaho (Metropolitan Portion),700,      Retail trade,"83,657 E","86,000 E","86,790 E","86,780 E","86,498 E"
16998,Idaho (Metropolitan Portion),800,      Transportation and warehousing,"21,690 E","23,283 E",26164,28318,28712
16998,Idaho (Metropolitan Portion),900,      Information,"9,545 E",9724,"9,527 E","9,222 E",7890
16998,Idaho (Metropolitan Portion),1000,      Finance and insurance,"34,023 E","34,280 E","36,231 E",36145,37288
16998,Idaho (Metropolitan Portion),1100,      Real estate and rental and leasing,37183,38836,40607,"39,454 E","39,291 E"
16998,Idaho (Metropolitan Portion),1200,"      Professional, scientific, and technical services",(D),(D),51429,53688,55402
16998,Idaho (Metropolitan Portion),1300,      Management of companies and enterprises,"6,106 E","6,273 E",7570,8096,"7,932 E"
16998,Idaho (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,48815,51619,52280,52800,"50,838 E"
16998,Idaho (Metropolitan Portion),1500,      Educational services,11225,"11,637 E",13198,"15,172 E",15191
16998,Idaho (Metropolitan Portion),1600,      Health care and social assistance,85031,"83,161 E",88952,"92,429 E",94387
16998,Idaho (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","15,071 E","15,826 E","17,452 E","17,613 E","14,875 E"
16998,Idaho (Metropolitan Portion),1800,      Accommodation and food services,"50,726 E","52,956 E","55,350 E","57,680 E","52,075 E"
16998,Idaho (Metropolitan Portion),1900,      Other services (except government and government enterprises),35548,"35,871 E",38317,39191,"36,695 E"
16998,Idaho (Metropolitan Portion),2000,    Government and government enterprises,89846,91475,92697,94124,92703
16998,Idaho (Metropolitan Portion),2001,      Federal civilian,8971,9180,9319,9373,9741
16998,Idaho (Metropolitan Portion),2002,      Military,4367,4308,4110,4091,4190
16998,Idaho (Metropolitan Portion),2010,      State and local,76508,77987,79268,80660,78772
16998,Idaho (Metropolitan Portion),2011,        State government,"23,930 E","23,980 E","24,085 E","24,474 E",24255
16998,Idaho (Metropolitan Portion),2012,        Local government,"52,237 E","53,678 E","54,845 E","55,834 E",54517
16999,Idaho (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
16999,Idaho (Nonmetropolitan Portion) *,10,Total employment (number of jobs),244736,250811,254806,256560,252138
16999,Idaho (Nonmetropolitan Portion) *,,By type,,,,,
16999,Idaho (Nonmetropolitan Portion) *,20,  Wage and salary employment,169372,174222,176470,180624,177574
16999,Idaho (Nonmetropolitan Portion) *,40,  Proprietors employment,75364,76589,78336,75936,74564
16999,Idaho (Nonmetropolitan Portion) *,50,    Farm proprietors employment,11812,11829,11741,11645,11639
16999,Idaho (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,63552,64760,66595,64291,62925
16999,Idaho (Nonmetropolitan Portion) *,,By industry,,,,,
16999,Idaho (Nonmetropolitan Portion) *,70,  Farm employment,20798,22608,21476,21881,21183
16999,Idaho (Nonmetropolitan Portion) *,80,  Nonfarm employment,223938,228203,233330,234679,230955
16999,Idaho (Nonmetropolitan Portion) *,90,    Private nonfarm employment,182269,185954,190780,191881,189038
16999,Idaho (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",7096,7119,7227,7060,7077
16999,Idaho (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",3117,2878,2526,2384,2557
16999,Idaho (Nonmetropolitan Portion) *,300,      Utilities,(D),951,(D),941,(D)
