id,GeoName,Description,2016,2017,2018,2019,2020
4,Maryland (Metropolitan Portion),Farm employment,15130,15767,14680,14195,13347
6,Maryland (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",4113,3465,2708,2434,2295
7,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,11455,10464,10416,10332,10438
8,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,215442,209396,219230,215103,212534
9,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,102242,104820,107143,114859,105392
10,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,92487,93315,92662,93108,88137
11,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,321080,320246,332508,324198,299927
12,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,137053,147497,158999,171662,173039
13,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,49405,50249,48327,45162,42276
14,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,156901,154457,159737,151821,151597
15,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,169213,174679,176213,165898,162748
16,Maryland (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",351902,354863,345579,348786,346981
17,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,29601,28109,30689,31115,30610
18,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,229840,229138,233276,233503,218836
19,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,101637,100893,103906,107703,100023
20,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,425036,415713,423027,428449,406882
21,Maryland (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",83214,86194,92695,88081,66477
22,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,228478,237103,249746,253296,195165
23,Maryland (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),208838,207634,215274,213790,193407
24,Maryland (Metropolitan Portion),Government and government enterprises Federal civilian,174308,175275,173477,174096,177852
25,Maryland (Metropolitan Portion),Government and government enterprises Military,52035,52069,47991,48129,48674
26,Maryland (Metropolitan Portion),Government and government enterprises State and local State government,95203,95304,97115,95630,93108
1,Maryland (Nonmetropolitan Portion) *,Wage and salary employment,63936,63845,64426,64536,60125
2,Maryland (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,2219,2204,2201,2201,2198
3,Maryland (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,23247,22844,23298,22490,22173
4,Maryland (Nonmetropolitan Portion) *,Farm employment,3512,3643,3418,3317,3139
6,Maryland (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",597,547,433,451,414
7,Maryland (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,264,219,197,211,215
12,Maryland (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,3029,3058,3176,3384,3325
21,Maryland (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",2241,2171,2345,2381,1974
22,Maryland (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,6594,6688,7110,7137,5642
24,Maryland (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,586,569,577,570,616
25,Maryland (Nonmetropolitan Portion) *,Government and government enterprises Military,471,471,476,487,491
1,Massachusetts (Metropolitan Portion),Wage and salary employment,3657506,3707012,3760470,3812525,3494241
2,Massachusetts (Metropolitan Portion),Proprietors employment Farm proprietors employment,6226,6161,6128,6129,6125
3,Massachusetts (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,1016369,1035628,1057590,1024762,994874
4,Massachusetts (Metropolitan Portion),Farm employment,10894,10415,10277,10304,10114
7,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,13048,12441,11415,12226,12917
8,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,226177,222063,229709,252632,241688
10,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,124265,125748,137982,136513,128433
11,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,403229,416947,418717,418374,380922
12,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,140490,153259,161376,172984,168769
13,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,104226,106761,106347,105969,102121
14,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,282036,280467,286095,282056,278787
15,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,198364,205413,211608,203732,195872
16,Massachusetts (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",461076,471118,485720,496312,499123
17,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,69038,70207,77338,78041,72609
18,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,246549,246277,248616,247306,228860
19,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,242322,245291,252128,258858,248034
20,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,689485,697264,698655,709730,671541
21,Massachusetts (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",122628,125354,129305,126721,92633
22,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,319977,327358,330842,334544,239521
23,Massachusetts (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),238364,238017,247724,246285,215579
24,Massachusetts (Metropolitan Portion),Government and government enterprises Federal civilian,46205,46477,45882,46119,47575
25,Massachusetts (Metropolitan Portion),Government and government enterprises Military,19524,19591,19253,19138,19066
26,Massachusetts (Metropolitan Portion),Government and government enterprises State and local State government,126574,125288,126262,125967,121513
27,Massachusetts (Metropolitan Portion),Government and government enterprises State and local Local government,269149,269711,272157,273795,260866
1,Massachusetts (Nonmetropolitan Portion) *,Wage and salary employment,17037,17227,17516,17774,15153
2,Massachusetts (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,66,67,66,66,66
3,Massachusetts (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,12593,12329,12902,11892,11632
4,Massachusetts (Nonmetropolitan Portion) *,Farm employment,127,124,127,128,123
13,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,371,369,368,339,309
14,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,804,757,804,790,797
15,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,2090,2163,2214,2150,2053
16,Massachusetts (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",1554,1506,1501,1409,1389
17,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,188,144,156,182,145
18,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,3114,3060,3185,3166,3205
19,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,330,333,343,310,290
20,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,1863,1870,1870,1896,1874
21,Massachusetts (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",1750,1785,1813,1738,1326
22,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,3441,3524,3598,3553,2372
23,Massachusetts (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),1950,1931,2056,1965,1699
24,Massachusetts (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,104,101,96,99,100
25,Massachusetts (Nonmetropolitan Portion) *,Government and government enterprises Military,116,118,120,115,114
26,Massachusetts (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,50,51,54,52,41
27,Massachusetts (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,2169,2220,2231,2258,2168
1,Michigan (Metropolitan Portion),Wage and salary employment,3782041,3825680,3871888,3891651,3549514
2,Michigan (Metropolitan Portion),Proprietors employment Farm proprietors employment,20066,19544,19288,19291,19075
3,Michigan (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,932425,946664,976599,962599,915446
4,Michigan (Metropolitan Portion),Farm employment,32840,29924,31082,31484,30267
5,Michigan (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",7148,7212,7614,7502,7357
6,Michigan (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",9616,7396,5707,5176,4778
7,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,17657,17473,17580,17888,17767
8,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,205613,212203,219848,223948,213525
9,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,526931,540355,549183,546185,483554
10,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,169554,170396,169724,169132,158993
11,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,469899,473768,471366,463406,428247
12,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,143994,152856,168779,186685,183722
13,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,65773,63792,63334,61382,56953
14,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,217429,219605,225264,225191,227773
15,Michigan (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,213013,219197,223501,214447,205568
16,Michigan (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",379182,378312,385407,386397,372552
